g,i,year,omegaland,omegasupply,omegalabor,omegaestablish,omegacash,omeganoncash,omegatotal,xwater,p,y,xland
DAP014,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.8852459940000001,345.35500999999994,42.0,0.0
DAP014,DRYBN,2014,299,519,358,0,1194,36,1230,1.702099738,1382.71133,1.34,0.0
DAP014,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP014,GRAIN,2014,317,319,135,0,614,188,801,0.43337286700000005,235.235,3.28,23.04531715
DAP014,ONGAR,2014,416,3216,1228,0,4900,187,5087,1.4957349080000002,272.28201,17.34,0.0
DAP014,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.184728218,3820.817,2.1,0.0
DAP014,OTHFLD,2014,155,293,86,0,652,17,669,3.1161745410000004,41.041000000000004,13.72,0.0
DAP014,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.50866978,3030.9979699999994,1.83,0.0
DAP014,PASTR,2014,245,139,190,0,519,148,666,4.643786792,105.105,3.355,0.0
DAP014,POTATO,2014,583,2266,407,0,3187,268,3455,1.6592847769999999,552.5519999999998,19.41,0.0
DAP014,PRTOM,2014,582,1588,758,0,2987,185,3172,1.9569763569999998,83.08299999999998,44.79,619.1846491
DAP014,RICE,2014,550,819,318,0,1769,68,1837,3.1369094489999996,400.4,4.74,591.8485076000001
DAP014,SAFLR,2014,123,192,43,0,341,28,369,1.068963255,520.6000799999998,1.57,0.0
DAP014,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP014,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.302832215,649.6489999999999,3.9,735.6002462
DAP014,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.460587332,590.5899999999998,8.0,0.0
DAP015,ALFAL,2014,553,527,276,0,1182,608,1790,4.414809136000001,254.254,7.3,0.0
DAP015,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.087285223,8508.499999999998,1.15,0.0
DAP015,CORN,2014,678,593,162,0,1122,74,1196,1.868222286,200.2,4.68,0.0
DAP015,COTTN,2014,567,886,152,0,1339,524,1862,3.5718631610000005,2223.2209999999995,0.78,0.0
DAP015,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.884699671,345.35500999999994,42.0,0.0
DAP015,DRYBN,2014,299,519,358,0,1194,36,1230,1.701063611,1382.71133,1.34,0.0
DAP015,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP015,GRAIN,2014,317,319,135,0,614,188,801,0.431187127,235.235,3.28,0.0
DAP015,ONGAR,2014,416,3216,1228,0,4900,187,5087,1.4956910019999998,272.28201,17.34,0.0
DAP015,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.1888665919999997,3820.817,2.1,0.0
DAP015,OTHFLD,2014,155,293,86,0,652,17,669,3.118130678,41.041000000000004,13.72,0.0
DAP015,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.511412595,3030.9979699999994,1.83,0.0
DAP015,PASTR,2014,245,139,190,0,519,148,666,4.646741475,105.105,3.355,0.0
DAP015,POTATO,2014,583,2266,407,0,3187,268,3455,1.660155311,552.5519999999998,19.41,0.0
DAP015,PRTOM,2014,582,1588,758,0,2987,185,3172,1.9562097619999999,83.08299999999998,44.79,0.0
DAP015,RICE,2014,550,819,318,0,1769,68,1837,3.137770176,400.4,4.74,0.0
DAP015,SAFLR,2014,123,192,43,0,341,28,369,1.069350827,520.6000799999998,1.57,0.0
DAP015,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP015,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.3033576719999997,649.6489999999999,3.9,0.0
DAP015,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.462974122,590.5899999999998,8.0,0.0
DAP016,ALFAL,2014,553,527,276,0,1182,608,1790,3.29,243.02278,5.86,0.0
DAP016,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.631040968,5879.7338599999985,0.7,0.0
DAP016,CORN,2014,678,593,162,0,1122,74,1196,2.1,200.2,4.68,0.0
DAP016,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP016,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.29,345.35500999999994,42.0,0.0
DAP016,DRYBN,2014,299,519,358,0,1194,36,1230,1.79,1194.13294,1.28,0.0
DAP016,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP016,GRAIN,2014,317,319,135,0,614,188,801,0.3,231.59136,2.75,0.0
DAP016,ONGAR,2014,416,3216,1228,0,4900,187,5087,2.77,272.28201,17.34,0.0
DAP016,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,2.63,3497.494,1.38,0.0
DAP016,OTHFLD,2014,155,293,86,0,652,17,669,1.8,34.724689999999995,13.22,0.0
DAP016,OTHTRK,2014,617,5261,514,0,6015,822,6836,1.48,3030.9979699999994,1.83,0.0
DAP016,PASTR,2014,245,139,190,0,519,148,666,4.2,105.105,3.355,0.0
DAP016,POTATO,2014,583,2266,407,0,3187,268,3455,2.144422572,552.5519999999998,19.41,0.0
DAP016,PRTOM,2014,582,1588,758,0,2987,185,3172,2.28,83.64356,46.39,0.0
DAP016,RICE,2014,550,819,318,0,1769,68,1837,3.056154098,413.413,4.49,0.0
DAP016,SAFLR,2014,123,192,43,0,341,28,369,0.33,521.61109,0.97,0.0
DAP016,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP016,SUBTRP,2014,794,875,2275,283,3525,980,4471,2.28,1301.77047,1.31,0.0
DAP016,VINE,2014,1664,1075,1662,1241,3476,2220,5695,1.0,766.8961299999999,5.25,0.0
DAP017,ALFAL,2014,553,527,276,0,1182,608,1790,4.414817076,248.52828,5.13,527.8817199
DAP017,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.083923885,6596.589999999998,0.95,0.0
DAP017,CORN,2014,678,593,162,0,1122,74,1196,1.8687501569999998,200.2,4.68,0.0
DAP017,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP017,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.8852459940000001,345.35500999999994,42.0,0.0
DAP017,DRYBN,2014,299,519,358,0,1194,36,1230,1.702099738,1991.50952,4.8,0.0
DAP017,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP017,GRAIN,2014,317,319,135,0,614,188,801,0.43337286700000005,232.70247,2.4,0.0
DAP017,ONGAR,2014,416,3216,1228,0,4900,187,5087,1.4957349080000002,272.28201,17.34,0.0
DAP017,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.184728218,3525.992469999999,2.09,0.0
DAP017,OTHFLD,2014,155,293,86,0,652,17,669,3.1161745410000004,34.724689999999995,13.22,0.0
DAP017,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.50866978,3030.9979699999994,1.83,0.0
DAP017,PASTR,2014,245,139,190,0,519,148,666,4.643786792,105.105,3.355,77.1542631
DAP017,POTATO,2014,583,2266,407,0,3187,268,3455,1.6592847769999999,552.5519999999998,19.41,0.0
DAP017,PRTOM,2014,582,1588,758,0,2987,185,3172,1.9569763569999998,83.08299999999998,44.85,0.0
DAP017,RICE,2014,550,819,318,0,1769,68,1837,3.1369094489999996,413.413,4.49,0.0
DAP017,SAFLR,2014,123,192,43,0,341,28,369,1.068963255,510.50999999999993,1.23,0.0
DAP017,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP017,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.302832215,760.0192599999998,1.77,0.0
DAP017,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.460587332,670.67,7.03,0.0
DAP018,ALFAL,2014,553,527,276,0,1182,608,1790,4.414817076,248.52828,5.13,440.01440360000004
DAP018,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.083923885,6596.589999999998,0.95,0.0
DAP018,CORN,2014,678,593,162,0,1122,74,1196,1.8687501569999998,200.2,4.68,35.88967795
DAP018,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP018,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.8852459940000001,345.35500999999994,42.0,0.0
DAP018,DRYBN,2014,299,519,358,0,1194,36,1230,1.702099738,1991.50952,4.8,0.0
DAP018,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP018,GRAIN,2014,317,319,135,0,614,188,801,0.43337286700000005,232.70247,2.4,0.0
DAP018,ONGAR,2014,416,3216,1228,0,4900,187,5087,1.4957349080000002,272.28201,17.34,0.0
DAP018,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.184728218,3525.992469999999,2.09,0.0
DAP018,OTHFLD,2014,155,293,86,0,652,17,669,3.1161745410000004,34.724689999999995,13.22,0.0
DAP018,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.50866978,3030.9979699999994,1.83,0.0
DAP018,PASTR,2014,245,139,190,0,519,148,666,4.643786792,105.105,3.355,0.0
DAP018,POTATO,2014,583,2266,407,0,3187,268,3455,1.6592847769999999,552.5519999999998,19.41,0.0
DAP018,PRTOM,2014,582,1588,758,0,2987,185,3172,1.9569763569999998,83.08299999999998,44.85,225.0107315
DAP018,RICE,2014,550,819,318,0,1769,68,1837,3.1369094489999996,413.413,4.49,0.0
DAP018,SAFLR,2014,123,192,43,0,341,28,369,1.068963255,510.50999999999993,1.23,0.0
DAP018,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP018,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.302832215,760.0192599999998,1.77,0.0
DAP018,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.460587332,670.67,7.03,0.0
DAP019,ALFAL,2014,553,527,276,0,1182,608,1790,4.361771624,230.10988,5.11,0.0
DAP019,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.631040968,6596.589999999998,0.95,0.0
DAP019,CORN,2014,678,593,162,0,1122,74,1196,2.30865375,200.2,4.68,173.9168895
DAP019,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP019,CUCUR,2014,624,3340,3581,0,7603,145,7748,3.063539055,345.35500999999994,42.0,0.0
DAP019,DRYBN,2014,299,519,358,0,1194,36,1230,2.082948344,1522.5209999999993,2.47,0.0
DAP019,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP019,GRAIN,2014,317,319,135,0,614,188,801,1.152820207,228.09787,2.8,0.0
DAP019,ONGAR,2014,416,3216,1228,0,4900,187,5087,3.6247793710000002,272.28201,17.34,0.0
DAP019,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.308391849,3882.08821,2.4,0.0
DAP019,OTHFLD,2014,155,293,86,0,652,17,669,2.329128241,28.39837,12.72,0.0
DAP019,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.720162383,3030.9979699999994,1.83,0.0
DAP019,PASTR,2014,245,139,190,0,519,148,666,4.648426015,105.105,3.355,0.0
DAP019,POTATO,2014,583,2266,407,0,3187,268,3455,3.0958333330000003,552.5519999999998,19.41,0.0
DAP019,PRTOM,2014,582,1588,758,0,2987,185,3172,3.0514996780000003,82.94286,42.63,0.0
DAP019,RICE,2014,550,819,318,0,1769,68,1837,3.053119693,424.76434,4.51,0.0
DAP019,SAFLR,2014,123,192,43,0,341,28,369,1.396679049,493.76326999999986,1.4,0.0
DAP019,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP019,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.55169305,826.8259999999998,2.58,0.0
DAP019,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.642979671,582.2016199999998,7.5,0.0
DAP020,ALFAL,2014,553,527,276,0,1182,608,1790,4.361771624,243.02278,5.86,0.0
DAP020,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.631040968,5879.7338599999985,0.7,0.0
DAP020,CORN,2014,678,593,162,0,1122,74,1196,2.30865375,200.2,4.68,0.0
DAP020,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP020,CUCUR,2014,624,3340,3581,0,7603,145,7748,3.063539055,345.35500999999994,42.0,0.0
DAP020,DRYBN,2014,299,519,358,0,1194,36,1230,2.082948344,1194.13294,1.28,0.0
DAP020,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP020,GRAIN,2014,317,319,135,0,614,188,801,1.152820207,231.59136,2.75,0.0
DAP020,ONGAR,2014,416,3216,1228,0,4900,187,5087,3.6247793710000002,272.28201,17.34,0.0
DAP020,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.308391849,3497.494,1.38,0.0
DAP020,OTHFLD,2014,155,293,86,0,652,17,669,2.329128241,34.724689999999995,13.22,0.0
DAP020,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.720162383,3030.9979699999994,1.83,0.0
DAP020,PASTR,2014,245,139,190,0,519,148,666,4.648426015,105.105,3.355,0.0
DAP020,POTATO,2014,583,2266,407,0,3187,268,3455,3.0958333330000003,552.5519999999998,19.41,0.0
DAP020,PRTOM,2014,582,1588,758,0,2987,185,3172,3.0514996780000003,83.64356,46.39,0.0
DAP020,RICE,2014,550,819,318,0,1769,68,1837,3.053119693,413.413,4.49,0.0
DAP020,SAFLR,2014,123,192,43,0,341,28,369,1.396679049,521.61109,0.97,0.0
DAP020,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP020,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.55169305,1301.77047,1.31,0.0
DAP020,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.642979671,766.8961299999999,5.25,0.0
DAP021,ALFAL,2014,553,527,276,0,1182,608,1790,4.860430846,248.52828,5.13,0.0
DAP021,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.659445798999999,6596.589999999998,0.95,0.0
DAP021,CORN,2014,678,593,162,0,1122,74,1196,2.484712264,200.2,4.68,0.0
DAP021,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP021,CUCUR,2014,624,3340,3581,0,7603,145,7748,2.3891280630000002,345.35500999999994,42.0,0.0
DAP021,DRYBN,2014,299,519,358,0,1194,36,1230,2.179556228,1991.50952,4.8,0.0
DAP021,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.9125898630000002,563.563,16.11,0.0
DAP021,GRAIN,2014,317,319,135,0,614,188,801,1.184684778,232.70247,2.4,0.0
DAP021,ONGAR,2014,416,3216,1228,0,4900,187,5087,3.2090923389999997,272.28201,17.34,0.0
DAP021,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,4.208895784,3525.992469999999,2.09,0.0
DAP021,OTHFLD,2014,155,293,86,0,652,17,669,2.9428367069999997,34.724689999999995,13.22,0.0
DAP021,OTHTRK,2014,617,5261,514,0,6015,822,6836,1.5530644319999998,3030.9979699999994,1.83,0.0
DAP021,PASTR,2014,245,139,190,0,519,148,666,4.654506757,105.105,3.355,0.0
DAP021,POTATO,2014,583,2266,407,0,3187,268,3455,2.144422572,552.5519999999998,19.41,0.0
DAP021,PRTOM,2014,582,1588,758,0,2987,185,3172,2.6309578819999997,83.08299999999998,44.85,0.0
DAP021,RICE,2014,550,819,318,0,1769,68,1837,3.056154098,413.413,4.49,0.0
DAP021,SAFLR,2014,123,192,43,0,341,28,369,1.8388129469999999,510.50999999999993,1.23,0.0
DAP021,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP021,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.6098638430000003,760.0192599999998,1.77,0.0
DAP021,VINE,2014,1664,1075,1662,1241,3476,2220,5695,1.200766108,670.67,7.03,0.0
DAP022,ALFAL,2014,553,527,276,0,1182,608,1790,3.93,248.52828,5.13,0.0
DAP022,ALPIS,2014,1092,1642,760,390,2820,1314,4133,5.66,6596.589999999998,0.95,0.0
DAP022,CORN,2014,678,593,162,0,1122,74,1196,2.83,200.2,4.68,0.0
DAP022,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP022,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.93,345.35500999999994,42.0,0.0
DAP022,DRYBN,2014,299,519,358,0,1194,36,1230,2.46,1991.50952,4.8,0.0
DAP022,FRTOM,2014,402,1399,4793,0,6641,90,6731,2.43,563.563,16.11,0.0
DAP022,GRAIN,2014,317,319,135,0,614,188,801,1.14,232.70247,2.4,0.0
DAP022,ONGAR,2014,416,3216,1228,0,4900,187,5087,2.3,272.28201,17.34,0.0
DAP022,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,4.17,3525.992469999999,2.09,0.0
DAP022,OTHFLD,2014,155,293,86,0,652,17,669,2.9428367069999997,34.724689999999995,13.22,0.0
DAP022,OTHTRK,2014,617,5261,514,0,6015,822,6836,3.07,3030.9979699999994,1.83,0.0
DAP022,PASTR,2014,245,139,190,0,519,148,666,5.87,105.105,3.355,0.0
DAP022,POTATO,2014,583,2266,407,0,3187,268,3455,2.144422572,552.5519999999998,19.41,0.0
DAP022,PRTOM,2014,582,1588,758,0,2987,185,3172,3.12,83.08299999999998,44.85,0.0
DAP022,RICE,2014,550,819,318,0,1769,68,1837,3.056154098,413.413,4.49,0.0
DAP022,SAFLR,2014,123,192,43,0,341,28,369,1.52,510.50999999999993,1.23,0.0
DAP022,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP022,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.04,760.0192599999998,1.77,0.0
DAP022,VINE,2014,1664,1075,1662,1241,3476,2220,5695,1.58,670.67,7.03,0.0
DAP023,ALFAL,2014,553,527,276,0,1182,608,1790,4.361771624,230.10988,5.11,0.0
DAP023,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.631040968,6596.589999999998,0.95,0.0
DAP023,CORN,2014,678,593,162,0,1122,74,1196,2.30865375,200.2,4.68,0.0
DAP023,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP023,CUCUR,2014,624,3340,3581,0,7603,145,7748,3.063539055,345.35500999999994,42.0,0.0
DAP023,DRYBN,2014,299,519,358,0,1194,36,1230,2.082948344,1522.5209999999993,2.47,0.0
DAP023,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP023,GRAIN,2014,317,319,135,0,614,188,801,1.152820207,228.09787,2.8,0.0
DAP023,ONGAR,2014,416,3216,1228,0,4900,187,5087,3.6247793710000002,272.28201,17.34,0.0
DAP023,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.308391849,3882.08821,2.4,0.0
DAP023,OTHFLD,2014,155,293,86,0,652,17,669,2.329128241,28.39837,12.72,0.0
DAP023,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.720162383,3030.9979699999994,1.83,0.0
DAP023,PASTR,2014,245,139,190,0,519,148,666,4.648426015,105.105,3.355,0.0
DAP023,POTATO,2014,583,2266,407,0,3187,268,3455,3.0958333330000003,552.5519999999998,19.41,0.0
DAP023,PRTOM,2014,582,1588,758,0,2987,185,3172,3.0514996780000003,82.94286,42.63,0.0
DAP023,RICE,2014,550,819,318,0,1769,68,1837,3.053119693,424.76434,4.51,0.0
DAP023,SAFLR,2014,123,192,43,0,341,28,369,1.396679049,493.76326999999986,1.4,0.0
DAP023,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP023,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.55169305,826.8259999999998,2.58,0.0
DAP023,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.642979671,582.2016199999998,7.5,0.0
DAP024,ALFAL,2014,553,527,276,0,1182,608,1790,4.361771624,230.10988,5.11,0.0
DAP024,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.631040968,6596.589999999998,0.95,0.0
DAP024,CORN,2014,678,593,162,0,1122,74,1196,2.30865375,200.2,4.68,0.0
DAP024,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP024,CUCUR,2014,624,3340,3581,0,7603,145,7748,3.063539055,345.35500999999994,42.0,0.0
DAP024,DRYBN,2014,299,519,358,0,1194,36,1230,2.082948344,1522.5209999999993,2.47,0.0
DAP024,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP024,GRAIN,2014,317,319,135,0,614,188,801,1.152820207,228.09787,2.8,0.0
DAP024,ONGAR,2014,416,3216,1228,0,4900,187,5087,3.6247793710000002,272.28201,17.34,0.0
DAP024,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.308391849,3882.08821,2.4,0.0
DAP024,OTHFLD,2014,155,293,86,0,652,17,669,2.329128241,28.39837,12.72,0.0
DAP024,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.720162383,3030.9979699999994,1.83,0.0
DAP024,PASTR,2014,245,139,190,0,519,148,666,4.648426015,105.105,3.355,0.0
DAP024,POTATO,2014,583,2266,407,0,3187,268,3455,3.0958333330000003,552.5519999999998,19.41,0.0
DAP024,PRTOM,2014,582,1588,758,0,2987,185,3172,3.0514996780000003,82.94286,42.63,0.0
DAP024,RICE,2014,550,819,318,0,1769,68,1837,3.053119693,424.76434,4.51,0.0
DAP024,SAFLR,2014,123,192,43,0,341,28,369,1.396679049,493.76326999999986,1.4,0.0
DAP024,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP024,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.55169305,826.8259999999998,2.58,0.0
DAP024,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.642979671,582.2016199999998,7.5,0.0
DAP025,ALFAL,2014,553,527,276,0,1182,608,1790,4.361771624,230.10988,5.11,0.0
DAP025,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.631040968,6596.589999999998,0.95,0.0
DAP025,CORN,2014,678,593,162,0,1122,74,1196,2.30865375,200.2,4.68,0.0
DAP025,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP025,CUCUR,2014,624,3340,3581,0,7603,145,7748,3.063539055,345.35500999999994,42.0,0.0
DAP025,DRYBN,2014,299,519,358,0,1194,36,1230,2.082948344,1522.5209999999993,2.47,0.0
DAP025,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP025,GRAIN,2014,317,319,135,0,614,188,801,1.152820207,228.09787,2.8,0.0
DAP025,ONGAR,2014,416,3216,1228,0,4900,187,5087,3.6247793710000002,272.28201,17.34,0.0
DAP025,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.308391849,3882.08821,2.4,0.0
DAP025,OTHFLD,2014,155,293,86,0,652,17,669,2.329128241,28.39837,12.72,0.0
DAP025,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.720162383,3030.9979699999994,1.83,0.0
DAP025,PASTR,2014,245,139,190,0,519,148,666,4.648426015,105.105,3.355,0.0
DAP025,POTATO,2014,583,2266,407,0,3187,268,3455,3.0958333330000003,552.5519999999998,19.41,0.0
DAP025,PRTOM,2014,582,1588,758,0,2987,185,3172,3.0514996780000003,82.94286,42.63,0.0
DAP025,RICE,2014,550,819,318,0,1769,68,1837,3.053119693,424.76434,4.51,0.0
DAP025,SAFLR,2014,123,192,43,0,341,28,369,1.396679049,493.76326999999986,1.4,0.0
DAP025,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP025,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.55169305,826.8259999999998,2.58,0.0
DAP025,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.642979671,582.2016199999998,7.5,0.0
DAP026,ALFAL,2014,553,527,276,0,1182,608,1790,4.406879946,248.52828,5.13,0.0
DAP026,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.109726444,6596.589999999998,0.95,0.0
DAP026,CORN,2014,678,593,162,0,1122,74,1196,1.884487154,200.2,4.68,0.0
DAP026,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP026,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.8859786790000002,345.35500999999994,42.0,0.0
DAP026,DRYBN,2014,299,519,358,0,1194,36,1230,1.71450762,1991.50952,4.8,0.0
DAP026,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.9066122559999998,563.563,16.11,0.0
DAP026,GRAIN,2014,317,319,135,0,614,188,801,0.444941336,232.70247,2.4,0.0
DAP026,ONGAR,2014,416,3216,1228,0,4900,187,5087,1.5089018459999999,272.28201,17.34,0.0
DAP026,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.200858488,3525.992469999999,2.09,0.0
DAP026,OTHFLD,2014,155,293,86,0,652,17,669,3.11333676,34.724689999999995,13.22,0.0
DAP026,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.517859537,3030.9979699999994,1.83,0.0
DAP026,PASTR,2014,245,139,190,0,519,148,666,4.663861608,105.105,3.355,38.72681675
DAP026,POTATO,2014,583,2266,407,0,3187,268,3455,1.6672271580000002,552.5519999999998,19.41,0.0
DAP026,PRTOM,2014,582,1588,758,0,2987,185,3172,1.9760166719999999,83.08299999999998,44.85,0.0
DAP026,RICE,2014,550,819,318,0,1769,68,1837,3.135587372,413.413,4.49,0.0
DAP026,SAFLR,2014,123,192,43,0,341,28,369,1.0763473540000001,510.50999999999993,1.23,0.0
DAP026,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP026,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.2985292860000004,760.0192599999998,1.77,0.0
DAP026,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.446170892,670.67,7.03,5.436080047999999
DAP027,ALFAL,2014,553,527,276,0,1182,608,1790,4.414817076,248.52828,5.13,0.0
DAP027,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.083923885,6596.589999999998,0.95,4.144224408
DAP027,CORN,2014,678,593,162,0,1122,74,1196,1.8687501569999998,200.2,4.68,0.0
DAP027,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP027,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.8852459940000001,345.35500999999994,42.0,0.0
DAP027,DRYBN,2014,299,519,358,0,1194,36,1230,1.702099738,1991.50952,4.8,0.0
DAP027,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP027,GRAIN,2014,317,319,135,0,614,188,801,0.43337286700000005,232.70247,2.4,0.0
DAP027,ONGAR,2014,416,3216,1228,0,4900,187,5087,1.4957349080000002,272.28201,17.34,0.0
DAP027,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.184728218,3525.992469999999,2.09,5.3102267030000005
DAP027,OTHFLD,2014,155,293,86,0,652,17,669,3.1161745410000004,34.724689999999995,13.22,0.0
