i,g,year,xwater,omegaland,omegasupply,omegalabor,p,y,xland
APPLE,38-YTID,2009,3.420684835,5007.715533,17965.50499,7699.50214,2102.721739,15.18,18911.99825
APPLE,38-YTID,2010,3.23292313,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19101.77514
APPLE,38-YTID,2011,3.338947487,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19125.10064
APPLE,38-YTID,2012,3.423102075,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19327.48954
APPLE,38-YTID,2013,3.232385545,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19313.05316
APPLE,38-YTID,2014,3.482014746,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19401.21086
APPLE,38-YTID,2015,3.474622399,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19758.88493
APPLE,38-YTID,2016,3.52642703,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19790.39746
APPLE,38-YTID,2017,3.394486537,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19790.39752
APPLE,38-YTID,2018,3.424898895,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19921.51135
APPLE,39-EW,2008,3.712132599,5007.715533,17965.50499,7699.50214,2102.721739,15.18,371.748811
APPLE,39-EW,2009,3.712132599,5007.715533,17965.50499,7699.50214,2102.721739,15.18,361.176563
APPLE,39-EW,2010,3.666531788,5007.715533,17965.50499,7699.50214,2102.721739,15.18,261.198343
APPLE,39-EW,2011,3.59337831,5007.715533,17965.50499,7699.50214,2102.721739,15.18,265.950128
APPLE,39-EW,2012,3.664599991,5007.715533,17965.50499,7699.50214,2102.721739,15.18,295.834007
APPLE,39-EW,2013,3.701912898,5007.715533,17965.50499,7699.50214,2102.721739,15.18,295.833997
APPLE,39-EW,2014,3.712132599,5007.715533,17965.50499,7699.50214,2102.721739,15.18,290.541932
APPLE,39-EW,2015,3.712132599,5007.715533,17965.50499,7699.50214,2102.721739,15.18,195.950512
APPLE,39-EW,2016,3.609388911,5007.715533,17965.50499,7699.50214,2102.721739,15.18,195.950512
APPLE,39-EW,2017,3.674723479,5007.715533,17965.50499,7699.50214,2102.721739,15.18,279.718709
APPLE,39-EW,2018,3.705324676,5007.715533,17965.50499,7699.50214,2102.721739,15.18,326.652078
APPLE,39-KRD,2008,3.527930913,5007.715533,17965.50499,7699.50214,2102.721739,15.18,530.973347
APPLE,39-KRD,2009,3.33419646,5007.715533,17965.50499,7699.50214,2102.721739,15.18,499.255852
APPLE,39-KRD,2010,3.098217573,5007.715533,17965.50499,7699.50214,2102.721739,15.18,534.407146
APPLE,39-KRD,2011,3.165698636,5007.715533,17965.50499,7699.50214,2102.721739,15.18,564.847001
APPLE,39-KRD,2012,3.322950387,5007.715533,17965.50499,7699.50214,2102.721739,15.18,591.702387
APPLE,39-KRD,2013,3.185578644,5007.715533,17965.50499,7699.50214,2102.721739,15.18,591.702364
APPLE,39-KRD,2014,3.359657357,5007.715533,17965.50499,7699.50214,2102.721739,15.18,633.881081
APPLE,39-KRD,2015,3.437767172,5007.715533,17965.50499,7699.50214,2102.721739,15.18,890.676873
APPLE,39-KRD,2016,3.433637963,5007.715533,17965.50499,7699.50214,2102.721739,15.18,890.676873
APPLE,39-KRD,2017,3.334757181,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1032.939843
APPLE,39-KRD,2018,3.302128571,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1567.248359
APPLE,40,2008,4.07474066,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1783.857247
APPLE,40,2009,4.07474066,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1781.608314
APPLE,40,2010,4.045312962,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1656.799519
APPLE,40,2011,4.038226219,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1660.383242
APPLE,40,2012,4.07474066,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1660.383242
APPLE,40,2013,4.052481792,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1674.099242
APPLE,40,2014,4.07474066,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1657.277719
APPLE,40,2015,4.050141952,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1661.430782
APPLE,40,2016,3.980877252,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1670.231662
APPLE,40,2017,4.053504615,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1681.794748
APPLE,40,2018,4.07474066,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1685.843474
APPLE,41,2008,4.328549785,5007.715533,17965.50499,7699.50214,2102.721739,15.18,9867.54005
APPLE,41,2009,4.328549785,5007.715533,17965.50499,7699.50214,2102.721739,15.18,30817.06255
APPLE,41,2010,4.307536023,5007.715533,17965.50499,7699.50214,2102.721739,15.18,30624.42927
APPLE,41,2011,4.320796206,5007.715533,17965.50499,7699.50214,2102.721739,15.18,33492.75204
APPLE,41,2012,4.288277039,5007.715533,17965.50499,7699.50214,2102.721739,15.18,33435.85189
APPLE,41,2013,4.316536508,5007.715533,17965.50499,7699.50214,2102.721739,15.18,33605.49538
APPLE,41,2014,4.328549785,5007.715533,17965.50499,7699.50214,2102.721739,15.18,36347.25458
APPLE,41,2015,4.328549785,5007.715533,17965.50499,7699.50214,2102.721739,15.18,36319.32703
APPLE,41,2016,4.201160014,5007.715533,17965.50499,7699.50214,2102.721739,15.18,36297.9333
APPLE,41,2017,4.327088424,5007.715533,17965.50499,7699.50214,2102.721739,15.18,38773.24789
APPLE,41,2018,4.326740595,5007.715533,17965.50499,7699.50214,2102.721739,15.18,38764.26804
APPLE,42,2008,4.315967964,5007.715533,17965.50499,7699.50214,2102.721739,15.18,495.181469
APPLE,42,2009,4.315967964,5007.715533,17965.50499,7699.50214,2102.721739,15.18,449.318195
APPLE,42,2010,4.250343225,5007.715533,17965.50499,7699.50214,2102.721739,15.18,449.318195
APPLE,42,2011,4.260945094,5007.715533,17965.50499,7699.50214,2102.721739,15.18,487.75518
APPLE,42,2012,4.231341192,5007.715533,17965.50499,7699.50214,2102.721739,15.18,487.755165
APPLE,42,2013,4.300263097,5007.715533,17965.50499,7699.50214,2102.721739,15.18,539.979477
APPLE,42,2014,4.315967964,5007.715533,17965.50499,7699.50214,2102.721739,15.18,618.579699
APPLE,42,2015,4.315967964,5007.715533,17965.50499,7699.50214,2102.721739,15.18,618.579589
APPLE,42,2016,4.201384011,5007.715533,17965.50499,7699.50214,2102.721739,15.18,618.579588
APPLE,42,2017,4.293771056,5007.715533,17965.50499,7699.50214,2102.721739,15.18,652.989328
APPLE,42,2018,4.304661067,5007.715533,17965.50499,7699.50214,2102.721739,15.18,652.989328
APPLE,43,2008,4.415124855,5007.715533,17965.50499,7699.50214,2102.721739,15.18,42.729176
APPLE,43,2009,4.39818062,5007.715533,17965.50499,7699.50214,2102.721739,15.18,16.072458
APPLE,43,2010,4.307476579,5007.715533,17965.50499,7699.50214,2102.721739,15.18,16.072458
APPLE,43,2011,4.371387531,5007.715533,17965.50499,7699.50214,2102.721739,15.18,16.072458
APPLE,43,2012,4.29923639,5007.715533,17965.50499,7699.50214,2102.721739,15.18,30.871492
APPLE,43,2013,4.369618721,5007.715533,17965.50499,7699.50214,2102.721739,15.18,30.871495
APPLE,44,2008,4.04342989,5007.715533,17965.50499,7699.50214,2102.721739,15.18,9320.630046
APPLE,44,2009,4.04342989,5007.715533,17965.50499,7699.50214,2102.721739,15.18,9282.512097
APPLE,44,2010,3.982038978,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7751.53308
APPLE,44,2011,3.983163627,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7709.52016
APPLE,44,2012,4.028596758,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7738.597681
APPLE,44,2013,4.04342989,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7792.291676
APPLE,44,2014,4.041587658,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7728.237284
APPLE,44,2015,4.04342989,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7849.16029
APPLE,44,2016,3.932722941,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7849.160286
APPLE,44,2017,3.9937473,5007.715533,17965.50499,7699.50214,2102.721739,15.18,849.247104
APPLE,44,2018,4.033127363,5007.715533,17965.50499,7699.50214,2102.721739,15.18,798.430594
APPLE,45,2008,3.401789692,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1308.538165
APPLE,45,2009,3.242475283,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1025.107258
APPLE,45,2010,2.897245749,5007.715533,17965.50499,7699.50214,2102.721739,15.18,944.506748
APPLE,45,2011,3.100145613,5007.715533,17965.50499,7699.50214,2102.721739,15.18,941.40189
APPLE,45,2012,3.224147393,5007.715533,17965.50499,7699.50214,2102.721739,15.18,921.622188
APPLE,45,2013,3.001309478,5007.715533,17965.50499,7699.50214,2102.721739,15.18,721.954813
APPLE,45,2014,3.286093939,5007.715533,17965.50499,7699.50214,2102.721739,15.18,713.456214
APPLE,45,2015,3.367440023,5007.715533,17965.50499,7699.50214,2102.721739,15.18,713.456181
APPLE,45,2016,3.366010245,5007.715533,17965.50499,7699.50214,2102.721739,15.18,628.625092
APPLE,45,2017,3.216788129,5007.715533,17965.50499,7699.50214,2102.721739,15.18,628.625094
APPLE,45,2018,3.233343566,5007.715533,17965.50499,7699.50214,2102.721739,15.18,628.495859
APPLE,46,2008,3.542132925,5007.715533,17965.50499,7699.50214,2102.721739,15.18,459.681052
APPLE,46,2009,3.457524234,5007.715533,17965.50499,7699.50214,2102.721739,15.18,412.772676
APPLE,46,2010,3.379786313,5007.715533,17965.50499,7699.50214,2102.721739,15.18,344.801161
APPLE,46,2011,3.443282505,5007.715533,17965.50499,7699.50214,2102.721739,15.18,344.80116
APPLE,46,2012,3.457524234,5007.715533,17965.50499,7699.50214,2102.721739,15.18,344.801145
APPLE,46,2013,3.416020582,5007.715533,17965.50499,7699.50214,2102.721739,15.18,339.073188
APPLE,46,2014,3.441512319,5007.715533,17965.50499,7699.50214,2102.721739,15.18,284.805781
APPLE,46,2015,3.47973694,5007.715533,17965.50499,7699.50214,2102.721739,15.18,284.805752
APPLE,46,2016,3.457524234,5007.715533,17965.50499,7699.50214,2102.721739,15.18,236.352435
APPLE,46,2017,3.376338349,5007.715533,17965.50499,7699.50214,2102.721739,15.18,236.352439
APPLE,46,2018,3.411306393,5007.715533,17965.50499,7699.50214,2102.721739,15.18,236.352436
APPLE,47,2008,3.381216922,5007.715533,17965.50499,7699.50214,2102.721739,15.18,6174.261249
APPLE,47,2009,3.298606477,5007.715533,17965.50499,7699.50214,2102.721739,15.18,6125.450898
APPLE,47,2010,3.16346911,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5250.604446
APPLE,47,2011,3.237868363,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5238.838345
APPLE,47,2012,3.266031282,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5237.7523
APPLE,47,2013,3.234026011,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5237.752338
APPLE,47,2014,3.247273209,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5330.111125
APPLE,47,2015,3.327514733,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5330.110529
APPLE,47,2016,3.298606477,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5122.064315
APPLE,47,2017,3.178110791,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5122.064312
APPLE,47,2018,3.234170205,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5122.064311
APPLE,48,2008,3.492083192,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1991.71188
APPLE,48,2009,3.436195244,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1991.71188
APPLE,48,2010,3.351860867,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1826.645813
APPLE,48,2011,3.377123339,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1760.01609
APPLE,48,2012,3.403901911,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1760.01616
APPLE,48,2013,3.414567424,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1760.01609
APPLE,48,2014,3.389307037,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1772.837728
APPLE,48,2015,3.491134303,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1772.837614
APPLE,48,2016,3.387055435,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1775.667815
APPLE,48,2017,3.300948036,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1753.496289
APPLE,48,2018,3.414319726,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1753.496298
APPLE,49,2008,3.495214251,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13913.67347
APPLE,49,2009,3.489265729,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13913.67347
APPLE,49,2010,3.377468739,5007.715533,17965.50499,7699.50214,2102.721739,15.18,12843.86207
APPLE,49,2011,3.388885996,5007.715533,17965.50499,7699.50214,2102.721739,15.18,12925.19099
APPLE,49,2012,3.373218559,5007.715533,17965.50499,7699.50214,2102.721739,15.18,12228.07163
APPLE,49,2013,3.408332321,5007.715533,17965.50499,7699.50214,2102.721739,15.18,12322.84157
APPLE,49,2014,3.494701987,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13116.73065
APPLE,49,2015,3.520868705,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13206.83098
APPLE,49,2016,3.400170997,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13198.91183
APPLE,49,2017,3.383788034,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13945.4666
APPLE,49,2018,3.468231831,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13945.46657
APPLE,5,2008,2.118458149,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1.461366
APPLE,5,2009,2.195985507,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1.465784
APPLE,5,2010,1.836038491,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1.465784
APPLE,5,2011,2.129806791,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1.465784
APPLE,5,2012,2.020167189,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1.465784
APPLE,5,2013,1.902872317,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.888293
APPLE,5,2014,1.998475797,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.888293
APPLE,5,2015,2.32168228,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.888294
APPLE,5,2016,2.232642279,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.888294
APPLE,5,2017,2.432031101,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.888294
APPLE,5,2018,2.362279331,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.510043
APPLE,50,2008,3.884551287,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5846.41768
APPLE,50,2009,3.879441138,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5846.41768
APPLE,50,2010,3.807191192,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5641.413304
APPLE,50,2011,3.798513464,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5667.654466
APPLE,50,2012,3.830630374,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5670.622084
APPLE,50,2013,3.884551287,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5713.704521
APPLE,50,2014,3.8777954,5007.715533,17965.50499,7699.50214,2102.721739,15.18,6056.238233
APPLE,50,2015,3.884551287,5007.715533,17965.50499,7699.50214,2102.721739,15.18,6343.403484
APPLE,50,2016,3.77402919,5007.715533,17965.50499,7699.50214,2102.721739,15.18,6343.403507
APPLE,50,2017,3.819250473,5007.715533,17965.50499,7699.50214,2102.721739,15.18,6904.77609
APPLE,50,2018,3.860361205,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7049.985088
APPLE,53,2008,4.301938588,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.908787
APPLE,53,2009,4.276357129,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.908787
APPLE,53,2010,4.141812122,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.908787
APPLE,53,2011,4.230043057,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.908787
APPLE,53,2012,4.153603146,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.498482
APPLE,53,2013,4.259780813,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.498482
APPLE,53,2014,4.295402805,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.498482
APPLE,53,2015,4.290440829,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.49848
APPLE,53,2016,4.167836378,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.498479
APPLE,53,2017,4.232712864,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.57492
APPLE,53,2018,4.253980028,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.57492
APPLE,54,2008,3.776016531,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.159879
APPLE,54,2009,3.708836421,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.159879
APPLE,54,2010,3.546273824,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.159879
APPLE,54,2011,3.663070557,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,54,2012,3.551536906,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,54,2013,3.632257551,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,54,2014,3.734341388,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,54,2015,3.766710569,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,54,2016,3.664797153,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,54,2017,3.689818713,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,54,2018,3.690127666,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266
APPLE,55,2008,3.756592801,5007.715533,17965.50499,7699.50214,2102.721739,15.18,50.403157
APPLE,55,2009,3.683382015,5007.715533,17965.50499,7699.50214,2102.721739,15.18,150.913763
APPLE,55,2010,3.433704808,5007.715533,17965.50499,7699.50214,2102.721739,15.18,150.913763
APPLE,55,2011,3.632864233,5007.715533,17965.50499,7699.50214,2102.721739,15.18,150.913763
APPLE,55,2012,3.297028608,5007.715533,17965.50499,7699.50214,2102.721739,15.18,150.913771
APPLE,55,2013,3.418609284,5007.715533,17965.50499,7699.50214,2102.721739,15.18,128.815535
APPLE,55,2014,3.55391449,5007.715533,17965.50499,7699.50214,2102.721739,15.18,128.815535
APPLE,55,2015,3.809116406,5007.715533,17965.50499,7699.50214,2102.721739,15.18,128.815519
APPLE,55,2016,3.664411254,5007.715533,17965.50499,7699.50214,2102.721739,15.18,117.965395
APPLE,55,2017,3.64062347,5007.715533,17965.50499,7699.50214,2102.721739,15.18,118.591256
APPLE,55,2018,3.66061904,5007.715533,17965.50499,7699.50214,2102.721739,15.18,118.591256
APPLE,56,2008,3.636752407,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2009,3.584258691,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2010,3.480532115,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2011,3.526008192,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2012,3.321706679,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2013,3.431824098,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2014,3.4916334,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2015,3.636752407,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2016,3.523546532,5007.715533,17965.50499,7699.50214,2102.721739,15.18,1.257647
APPLE,56,2017,3.50538332,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.714255
APPLE,56,2018,3.535120188,5007.715533,17965.50499,7699.50214,2102.721739,15.18,4.15875
APPLE,57,2010,3.420319851,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.523101
APPLE,57,2011,3.599093353,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.523101
APPLE,57,2012,3.327177103,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.5231
APPLE,57,2013,3.436610086,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5.947237
APPLE,57,2014,3.541326872,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5.947237
APPLE,57,2015,3.763605658,5007.715533,17965.50499,7699.50214,2102.721739,15.18,5.947236
APPLE,57,2016,3.644302068,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.13475
APPLE,57,2017,3.606793857,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.13475
APPLE,57,2018,3.626146501,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.13475
APPLE,58,2008,3.79820429,5007.715533,17965.50499,7699.50214,2102.721739,15.18,65.679821
APPLE,58,2009,3.751642528,5007.715533,17965.50499,7699.50214,2102.721739,15.18,65.679821
APPLE,58,2010,3.548148518,5007.715533,17965.50499,7699.50214,2102.721739,15.18,65.679821
APPLE,58,2011,3.653538802,5007.715533,17965.50499,7699.50214,2102.721739,15.18,65.679821
APPLE,58,2012,3.473395658,5007.715533,17965.50499,7699.50214,2102.721739,15.18,42.331781
APPLE,58,2013,3.665085654,5007.715533,17965.50499,7699.50214,2102.721739,15.18,63.486433
APPLE,58,2014,3.701474701,5007.715533,17965.50499,7699.50214,2102.721739,15.18,63.486433
APPLE,58,2015,3.79820429,5007.715533,17965.50499,7699.50214,2102.721739,15.18,61.565942
APPLE,58,2016,3.686858615,5007.715533,17965.50499,7699.50214,2102.721739,15.18,61.565942
APPLE,58,2017,3.632436062,5007.715533,17965.50499,7699.50214,2102.721739,15.18,57.556334
