i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,PriceProxy,YieldProxy,CostProxy,WaterProxy,MargRev,MargProf
APPLE,18,2017,2.262305622,1.96673447,0.920746661,665.6627895,2878.063064,2027.271737,692.224,22.75,7.627598,2.331359,5.296239,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,18,2018,2.29056807,1.96673447,0.84086827,571.2373147,2469.804595,1739.699561,686,19.7,7.627598,2.331359,5.296239,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,23,2008,2.375391287,2.105958514,1.672737297,414.6541255,1792.800712,1262.826468,531.696,18.45,1.513964,1.513964,0,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,23,2009,2.137924112,2.105958514,2.065226544,457.3618226,1977.451931,1392.892484,636.48,17,1.513964,1.513964,0,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,23,2010,1.780804255,2.105958514,2.406107309,500.8702376,2165.565138,1525.397082,640.512,18.5,1.513964,1.513964,0,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,23,2011,2.261545623,2.105958514,1.891961481,616.3674888,2664.929648,1877.143216,796.824,18.3,5.483486,1.513964,3.969522,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,23,2012,2.196587014,2.105958514,2.615295682,776.2306154,3356.114685,2364.005338,842.38,21.8,15.517034,11.547513,3.969521,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,23,2013,1.946406695,2.105958514,1.508847105,636.7088158,2752.877514,1939.092596,780.472,19.3,15.517036,11.547514,3.969522,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,23,2014,2.199532594,2.105958514,2.256397628,579.5597734,2505.78762,1765.045556,566.574,24.2,15.517036,11.547514,3.969522,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,23,2015,2.415188561,2.105958514,2.235107978,649.032176,2806.158858,1976.62331,834.492,18.4,15.517033,11.547512,3.969521,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,23,2016,2.428386687,2.105958514,2.296955473,669.4147242,2894.284948,2038.698229,713.372,22.2,15.517033,11.547512,3.969521,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,23,2017,2.238519996,2.105958514,2.487364423,665.6627895,2878.063064,2027.271737,692.224,22.75,15.517033,11.547512,3.969521,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,23,2018,2.382736857,2.105958514,1.940476866,571.2373147,2469.804595,1739.699561,686,19.7,15.517033,11.547512,3.969521,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,25,2008,2.283120074,2.285933323,3.02624257,414.6541255,1792.800712,1262.826468,531.696,18.45,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,25,2009,2.229579566,2.285933323,3.008070841,457.3618226,1977.451931,1392.892484,636.48,17,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,25,2010,1.673803359,2.285933323,4.233908331,500.8702376,2165.565138,1525.397082,640.512,18.5,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,25,2011,2.173873012,2.285933323,3.688226821,616.3674888,2664.929648,1877.143216,796.824,18.3,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,25,2012,2.104237184,2.285933323,4.774033063,776.2306154,3356.114685,2364.005338,842.38,21.8,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,25,2013,1.905653453,2.285933323,2.904119224,636.7088158,2752.877514,1939.092596,780.472,19.3,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,25,2014,2.136802279,2.285933323,4.145003288,579.5597734,2505.78762,1765.045556,566.574,24.2,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,25,2015,2.503035916,2.285933323,3.650213326,649.032176,2806.158858,1976.62331,834.492,18.4,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,25,2016,2.397846229,2.285933323,4.308318755,669.4147242,2894.284948,2038.698229,713.372,22.2,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,25,2017,2.181473512,2.285933323,4.513331695,665.6627895,2878.063064,2027.271737,692.224,22.75,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,25,2018,2.487805033,2.285933323,3.296994724,571.2373147,2469.804595,1739.699561,686,19.7,0.986895,0,0.986895,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,27,2008,2.633835501,2.447342167,2.007217533,414.6541255,1792.800712,1262.826468,531.696,18.45,5.296097,0,5.296097,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,27,2009,2.559448725,2.447342167,2.089936619,457.3618226,1977.451931,1392.892484,636.48,17,5.296097,0,5.296097,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,27,2010,2.013322807,2.447342167,2.865148335,500.8702376,2165.565138,1525.397082,640.512,18.5,5.296097,0,5.296097,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,27,2011,2.551826511,2.447342167,2.37170573,616.3674888,2664.929648,1877.143216,796.824,18.3,5.2961,0,5.2961,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,27,2012,2.401595284,2.447342167,3.156044232,776.2306154,3356.114685,2364.005338,842.38,21.8,5.296101,0,5.296101,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,27,2013,1.939148043,2.447342167,2.235735109,636.7088158,2752.877514,1939.092596,780.472,19.3,5.2961,0,5.2961,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,27,2014,2.480213808,2.447342167,2.787536506,579.5597734,2505.78762,1765.045556,566.574,24.2,5.2961,0,5.2961,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,27,2015,2.834888132,2.447342167,2.411390396,649.032176,2806.158858,1976.62331,834.492,18.4,5.2961,0,5.2961,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,27,2016,2.593984371,2.447342167,2.827434517,669.4147242,2894.284948,2038.698229,713.372,22.2,5.406201,0,5.406201,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,27,2017,2.503857412,2.447342167,2.963532787,665.6627895,2878.063064,2027.271737,692.224,22.75,11.210344,1.103647,10.106697,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,27,2018,2.813550881,2.447342167,2.062676568,571.2373147,2469.804595,1739.699561,686,19.7,11.210344,1.103647,10.106697,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,28,2008,2.889022656,2.695842933,2.257725037,414.6541255,1792.800712,1262.826468,531.696,18.45,2.697821,0,2.697821,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,28,2009,2.826711787,2.695842933,2.173206972,457.3618226,1977.451931,1392.892484,636.48,17,2.697821,0,2.697821,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,28,2010,2.209322205,2.695842933,3.280958836,500.8702376,2165.565138,1525.397082,640.512,18.5,2.697821,0,2.697821,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,28,2011,2.814239369,2.695842933,2.591505696,616.3674888,2664.929648,1877.143216,796.824,18.3,3.029831,0,3.029831,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,28,2012,2.642103495,2.695842933,3.479885259,776.2306154,3356.114685,2364.005338,842.38,21.8,3.029833,0,3.029833,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,28,2013,2.268832312,2.695842933,2.18436032,636.7088158,2752.877514,1939.092596,780.472,19.3,3.029831,0,3.029831,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,28,2014,2.75193771,2.695842933,2.85493064,579.5597734,2505.78762,1765.045556,566.574,24.2,3.029831,0,3.029831,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,28,2015,3.114922381,2.695842933,2.513714416,649.032176,2806.158858,1976.62331,834.492,18.4,3.029833,0,3.029833,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,28,2016,2.859481454,2.695842933,2.975399786,669.4147242,2894.284948,2038.698229,713.372,22.2,3.029833,0,3.029833,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,28,2017,2.701370171,2.695842933,3.125632847,665.6627895,2878.063064,2027.271737,692.224,22.75,6.768664,3.108257,3.660407,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,28,2018,3.086239306,2.695842933,2.083764953,571.2373147,2469.804595,1739.699561,686,19.7,6.768664,3.108257,3.660407,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,29,2008,3.311380176,2.787363773,1.307541474,414.6541255,1792.800712,1262.826468,531.696,18.45,82.532642,79.503835,3.028807,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,29,2009,3.057714789,2.787363773,1.683374332,457.3618226,1977.451931,1392.892484,636.48,17,110.819282,107.94877,2.870512,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,29,2010,2.8712888,2.787363773,1.96257639,500.8702376,2165.565138,1525.397082,640.512,18.5,110.342066,107.716435,2.625631,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,29,2011,3.111103988,2.787363773,1.557903841,616.3674888,2664.929648,1877.143216,796.824,18.3,110.342061,107.71643,2.625631,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,29,2012,3.069503586,2.787363773,2.251842572,776.2306154,3356.114685,2364.005338,842.38,21.8,98.444207,92.210099,6.234108,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,29,2013,2.817071171,2.787363773,1.177576097,636.7088158,2752.877514,1939.092596,780.472,19.3,98.444213,92.210104,6.234109,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,29,2014,3.167902876,2.787363773,2.051099012,579.5597734,2505.78762,1765.045556,566.574,24.2,98.61885,92.210104,6.408746,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,29,2015,3.340311473,2.787363773,1.59859732,649.032176,2806.158858,1976.62331,834.492,18.4,233.7469,225.492724,8.254176,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,29,2016,3.372446825,2.787363773,1.810849264,669.4147242,2894.284948,2038.698229,713.372,22.2,267.035314,258.781138,8.254176,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,29,2017,3.169749869,2.787363773,1.972173053,665.6627895,2878.063064,2027.271737,692.224,22.75,269.538954,258.781128,10.757826,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,29,2018,3.264498392,2.787363773,1.368877784,571.2373147,2469.804595,1739.699561,686,19.7,240.578987,229.821162,10.757825,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,30,2008,3.654752399,2.928259525,0.614987084,414.6541255,1792.800712,1262.826468,531.696,18.45,151.798654,146.30988,5.488774,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,30,2009,3.513642859,2.928259525,0.806407127,457.3618226,1977.451931,1392.892484,636.48,17,11.799656,11.799656,0,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,30,2010,3.467937394,2.928259525,0.741542525,500.8702376,2165.565138,1525.397082,640.512,18.5,11.799656,11.799656,0,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,30,2011,3.466440779,2.928259525,0.579942578,616.3674888,2664.929648,1877.143216,796.824,18.3,11.799632,11.799632,0,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,30,2012,3.552586788,2.928259525,1.033373732,776.2306154,3356.114685,2364.005338,842.38,21.8,12.286775,12.286775,0,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,30,2013,3.445083711,2.928259525,0.366535045,636.7088158,2752.877514,1939.092596,780.472,19.3,12.286769,12.286769,0,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,30,2014,3.506755566,2.928259525,1.04560995,579.5597734,2505.78762,1765.045556,566.574,24.2,12.286769,12.286769,0,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,30,2015,3.660324406,2.928259525,0.933837096,649.032176,2806.158858,1976.62331,834.492,18.4,12.753634,12.753634,0,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,30,2016,3.552586788,2.928259525,1.027103172,669.4147242,2894.284948,2038.698229,713.372,22.2,12.753635,12.753635,0,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,30,2017,3.441725733,2.928259525,1.191957284,665.6627895,2878.063064,2027.271737,692.224,22.75,12.753669,12.753669,0,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,30,2018,3.545392518,2.928259525,0.711292533,571.2373147,2469.804595,1739.699561,686,19.7,7.826087,7.826087,0,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,31,2008,4.354837415,3.483869932,0.087675922,414.6541255,1792.800712,1262.826468,531.696,18.45,4756.878874,4756.878874,0,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,31,2009,4.336642431,3.483869932,0.044647997,457.3618226,1977.451931,1392.892484,636.48,17,4385.731637,4385.731637,0,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,31,2010,4.258421981,3.483869932,0.296800379,500.8702376,2165.565138,1525.397082,640.512,18.5,3739.177903,3739.177903,0,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,31,2011,4.320939682,3.483869932,0.088598553,616.3674888,2664.929648,1877.143216,796.824,18.3,3739.177903,3739.177903,0,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,31,2012,4.267023315,3.483869932,0.315699305,776.2306154,3356.114685,2364.005338,842.38,21.8,4042.258226,4042.258226,0,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,31,2013,4.345271468,3.483869932,0.007652757,636.7088158,2752.877514,1939.092596,780.472,19.3,4042.258209,4042.258209,0,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,31,2014,4.353290224,3.483869932,0.135298138,579.5597734,2505.78762,1765.045556,566.574,24.2,4131.507937,4131.507937,0,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,31,2015,4.335892156,3.483869932,0.19948567,649.032176,2806.158858,1976.62331,834.492,18.4,4160.003167,4160.003167,0,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,31,2016,4.218387575,3.483869932,0.199925972,669.4147242,2894.284948,2038.698229,713.372,22.2,4122.135117,4122.135117,0,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,31,2017,4.335950831,3.483869932,0.247272036,665.6627895,2878.063064,2027.271737,692.224,22.75,4122.135119,4122.135119,0,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,31,2018,4.33795207,3.483869932,0.094671592,571.2373147,2469.804595,1739.699561,686,19.7,4190.695761,4190.695761,0,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,32,2008,4.218087903,3.374470323,0.239086526,414.6541255,1792.800712,1262.826468,531.696,18.45,2286.097111,2286.097111,0,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,32,2009,4.126077087,3.374470323,0.281421747,457.3618226,1977.451931,1392.892484,636.48,17,2261.857298,2261.857298,0,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,32,2010,3.952364074,3.374470323,0.417227316,500.8702376,2165.565138,1525.397082,640.512,18.5,2243.013866,2243.013866,0,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,32,2011,4.059227085,3.374470323,0.281369485,616.3674888,2664.929648,1877.143216,796.824,18.3,2424.515634,2424.515634,0,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,32,2012,3.860737062,3.374470323,0.629616971,776.2306154,3356.114685,2364.005338,842.38,21.8,2384.037598,2384.037598,0,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,32,2013,4.132432092,3.374470323,0.068524649,636.7088158,2752.877514,1939.092596,780.472,19.3,2548.871263,2548.871263,0,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,32,2014,4.201903586,3.374470323,0.255443503,579.5597734,2505.78762,1765.045556,566.574,24.2,2548.871263,2548.871263,0,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,32,2015,4.218087903,3.374470323,0.184342965,649.032176,2806.158858,1976.62331,834.492,18.4,2913.089772,2913.089772,0,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,32,2016,4.076255628,3.374470323,0.327897579,669.4147242,2894.284948,2038.698229,713.372,22.2,2913.089779,2913.089779,0,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,32,2017,4.165050199,3.374470323,0.427275524,665.6627895,2878.063064,2027.271737,692.224,22.75,2944.52187,2944.52187,0,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,32,2018,4.139417702,3.374470323,0.163621504,571.2373147,2469.804595,1739.699561,686,19.7,2930.055975,2930.055975,0,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,33,2008,4.333569541,3.466855633,0.037003544,414.6541255,1792.800712,1262.826468,531.696,18.45,10366.8117,10098.76162,268.050078,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,33,2009,4.3188703,3.466855633,0.082895057,457.3618226,1977.451931,1392.892484,636.48,17,10223.66705,9963.990622,259.676431,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,33,2010,4.286370771,3.466855633,0.141951682,500.8702376,2165.565138,1525.397082,640.512,18.5,10215.67919,9956.002757,259.676431,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,33,2011,4.292624251,3.466855633,0.054211345,616.3674888,2664.929648,1877.143216,796.824,18.3,10203.29154,9906.783648,296.507891,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,33,2012,4.21295885,3.466855633,0.187766985,776.2306154,3356.114685,2364.005338,842.38,21.8,10194.4358,9897.927905,296.507892,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,33,2013,4.333569541,3.466855633,0,636.7088158,2752.877514,1939.092596,780.472,19.3,10182.1389,10182.1389,0,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,33,2014,4.333569541,3.466855633,0.041104953,579.5597734,2505.78762,1765.045556,566.574,24.2,10182.1389,10182.1389,0,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
APPLE,33,2015,4.333569541,3.466855633,0.077663123,649.032176,2806.158858,1976.62331,834.492,18.4,10234.264,10234.264,0,APPLES,APPLES,Apples (Red Delicious),Apple,15354.6528,9922.838456
APPLE,33,2016,4.195790767,3.466855633,0.152135906,669.4147242,2894.284948,2038.698229,713.372,22.2,10230.10289,10230.10289,0,APPLES,APPLES,Apples (Red Delicious),Apple,15836.8584,10234.4605
APPLE,33,2017,4.333569541,3.466855633,0.131979559,665.6627895,2878.063064,2027.271737,692.224,22.75,10364.27855,10364.27855,0,APPLES,APPLES,Apples (Red Delicious),Apple,15748.096,10177.09841
APPLE,33,2018,4.321746363,3.466855633,0.027856295,571.2373147,2469.804595,1739.699561,686,19.7,10631.6229,10631.6229,0,APPLES,APPLES,Apples (Red Delicious),Apple,13514.2,8733.458529
APPLE,34,2008,3.865638906,3.092511124,0.254258669,414.6541255,1792.800712,1262.826468,531.696,18.45,7.41937,7.41937,0,APPLES,APPLES,Apples (Red Delicious),Apple,9809.7912,6339.509895
APPLE,34,2009,3.819443223,3.092511124,0.206683281,457.3618226,1977.451931,1392.892484,636.48,17,7.41937,7.41937,0,APPLES,APPLES,Apples (Red Delicious),Apple,10820.16,6992.453763
APPLE,34,2010,3.673479079,3.092511124,0.367116818,500.8702376,2165.565138,1525.397082,640.512,18.5,7.41937,7.41937,0,APPLES,APPLES,Apples (Red Delicious),Apple,11849.472,7657.639542
APPLE,34,2011,3.7504423,3.092511124,0.259370932,616.3674888,2664.929648,1877.143216,796.824,18.3,7.41937,7.41937,0,APPLES,APPLES,Apples (Red Delicious),Apple,14581.8792,9423.438847
APPLE,34,2012,3.609599944,3.092511124,0.615849475,776.2306154,3356.114685,2364.005338,842.38,21.8,7.419371,7.419371,0,APPLES,APPLES,Apples (Red Delicious),Apple,18363.884,11867.53336
APPLE,34,2013,3.737652365,3.092511124,0.12960797,636.7088158,2752.877514,1939.092596,780.472,19.3,7.41937,7.41937,0,APPLES,APPLES,Apples (Red Delicious),Apple,15063.1096,9734.430674
APPLE,34,2014,3.840365397,3.092511124,0.289341254,579.5597734,2505.78762,1765.045556,566.574,24.2,13.211254,13.211254,0,APPLES,APPLES,Apples (Red Delicious),Apple,13711.0908,8860.69785
