i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue
APPLE,31,2011,4.318272426,3.482061096,0.090120333,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3306.934685,3306.934685,0,1246.593333,31919.316
APPLE,31,2012,4.263942817,3.482061096,0.320896953,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3342.459675,3342.459675,0,1246.593333,31919.316
APPLE,31,2013,4.341822925,3.482061096,0.008602756,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3342.459681,3342.459681,0,1246.593333,31919.316
APPLE,31,2014,4.350221937,3.482061096,0.138901647,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3558.242166,3558.242166,0,1246.593333,31919.316
APPLE,31,2015,4.333188629,3.482061096,0.202038181,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3586.737478,3586.737478,0,1246.593333,31919.316
APPLE,31,2016,4.21617526,3.482061096,0.202415723,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3607.128947,3607.128947,0,1246.593333,31919.316
APPLE,31,2017,4.333033961,3.482061096,0.250250418,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3607.128951,3607.128951,0,1246.593333,31919.316
APPLE,31,2018,4.335623354,3.482061096,0.096382765,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3675.689593,3675.689593,0,1246.593333,31919.316
APPLE,32,2008,4.217021251,3.373617001,0.239103405,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2286.097111,2286.097111,0,1246.593333,31919.316
APPLE,32,2009,4.124994331,3.373617001,0.281469795,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2261.857298,2261.857298,0,1246.593333,31919.316
APPLE,32,2010,3.951298724,3.373617001,0.417224535,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2243.013866,2243.013866,0,1246.593333,31919.316
APPLE,32,2011,4.058170461,3.373617001,0.281348638,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2424.515634,2424.515634,0,1246.593333,31919.316
APPLE,32,2012,3.859719569,3.373617001,0.629615463,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2384.037598,2384.037598,0,1246.593333,31919.316
APPLE,32,2013,4.131363349,3.373617001,0.068526322,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2548.871263,2548.871263,0,1246.593333,31919.316
APPLE,32,2014,4.200845448,3.373617001,0.255458811,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2548.871263,2548.871263,0,1246.593333,31919.316
APPLE,32,2015,4.217021251,3.373617001,0.184369976,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2913.089772,2913.089772,0,1246.593333,31919.316
APPLE,32,2016,4.075225637,3.373617001,0.327917033,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2913.089779,2913.089779,0,1246.593333,31919.316
APPLE,32,2017,4.16398413,3.373617001,0.427327106,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2944.52187,2944.52187,0,1246.593333,31919.316
APPLE,32,2018,4.13837452,3.373617001,0.163638542,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2930.055975,2930.055975,0,1246.593333,31919.316
APPLE,33,2008,4.333001519,3.466401215,0.041008461,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10366.8117,10098.76162,268.050078,1246.593333,31919.316
APPLE,33,2009,4.31663799,3.466401215,0.087145916,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10223.66705,9963.990622,259.676431,1246.593333,31919.316
APPLE,33,2010,4.278661586,3.466401215,0.151580167,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10215.67919,9956.002757,259.676431,1246.593333,31919.316
APPLE,33,2011,4.289630393,3.466401215,0.057396467,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10203.29154,9906.783648,296.507891,1246.593333,31919.316
APPLE,33,2012,4.206807208,3.466401215,0.19462392,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10194.4358,9897.927905,296.507892,1246.593333,31919.316
APPLE,33,2013,4.333001519,3.466401215,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10182.1389,10182.1389,0,1246.593333,31919.316
APPLE,33,2014,4.333001519,3.466401215,0.042280475,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10182.1389,10182.1389,0,1246.593333,31919.316
APPLE,33,2015,4.333001519,3.466401215,0.078289582,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10234.264,10234.264,0,1246.593333,31919.316
APPLE,33,2016,4.195258161,3.466401215,0.152328895,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10230.10289,10230.10289,0,1246.593333,31919.316
APPLE,33,2017,4.333001519,3.466401215,0.133124344,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10364.27855,10364.27855,0,1246.593333,31919.316
APPLE,33,2018,4.321682851,3.466401215,0.027274137,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10631.6229,10631.6229,0,1246.593333,31919.316
APPLE,34,2008,3.865845185,3.092676148,0.247453927,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.41937,7.41937,0,1246.593333,31919.316
APPLE,34,2009,3.8217063,3.092676148,0.204448437,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.41937,7.41937,0,1246.593333,31919.316
APPLE,34,2010,3.678280304,3.092676148,0.361294393,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.41937,7.41937,0,1246.593333,31919.316
APPLE,34,2011,3.752531116,3.092676148,0.253717642,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.41937,7.41937,0,1246.593333,31919.316
APPLE,34,2012,3.612867105,3.092676148,0.609552078,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.419371,7.419371,0,1246.593333,31919.316
APPLE,34,2013,3.743371159,3.092676148,0.123615933,5007.715533,17965.50499,7699.50214,2102.721739,15.18,7.41937,7.41937,0,1246.593333,31919.316
APPLE,34,2014,3.844404139,3.092676148,0.28203092,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13.211254,13.211254,0,1246.593333,31919.316
APPLE,34,2015,3.865845185,3.092676148,0.310473903,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13.21125,13.21125,0,1246.593333,31919.316
APPLE,34,2016,3.74405647,3.092676148,0.473035066,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13.037851,13.037851,0,1246.593333,31919.316
APPLE,34,2017,3.795363769,3.092676148,0.58200409,5007.715533,17965.50499,7699.50214,2102.721739,15.18,13.037851,13.037851,0,1246.593333,31919.316
APPLE,34,2018,3.803641233,3.092676148,0.277970161,5007.715533,17965.50499,7699.50214,2102.721739,15.18,12.227336,12.227336,0,1246.593333,31919.316
APPLE,35,2008,3.920509697,3.136407758,0.18944942,5007.715533,17965.50499,7699.50214,2102.721739,15.18,27.169365,23.873008,3.296357,1246.593333,31919.316
APPLE,35,2009,3.859121356,3.136407758,0.29750518,5007.715533,17965.50499,7699.50214,2102.721739,15.18,21.049003,21.049003,0,1246.593333,31919.316
APPLE,35,2010,3.739163689,3.136407758,0.301624287,5007.715533,17965.50499,7699.50214,2102.721739,15.18,21.049003,21.049003,0,1246.593333,31919.316
APPLE,35,2011,3.762648345,3.136407758,0.25219991,5007.715533,17965.50499,7699.50214,2102.721739,15.18,17.165546,17.165546,0,1246.593333,31919.316
APPLE,35,2012,3.697030598,3.136407758,0.514768193,5007.715533,17965.50499,7699.50214,2102.721739,15.18,17.165544,17.165544,0,1246.593333,31919.316
APPLE,35,2013,3.814964679,3.136407758,0.084436014,5007.715533,17965.50499,7699.50214,2102.721739,15.18,17.200445,17.200445,0,1246.593333,31919.316
APPLE,35,2014,3.920509697,3.136407758,0.253772794,5007.715533,17965.50499,7699.50214,2102.721739,15.18,17.094934,17.094934,0,1246.593333,31919.316
APPLE,35,2015,3.920509697,3.136407758,0.198803872,5007.715533,17965.50499,7699.50214,2102.721739,15.18,17.911739,17.911739,0,1246.593333,31919.316
APPLE,35,2016,3.800694125,3.136407758,0.292160075,5007.715533,17965.50499,7699.50214,2102.721739,15.18,18.738809,18.738809,0,1246.593333,31919.316
APPLE,35,2017,3.89354328,3.136407758,0.468341034,5007.715533,17965.50499,7699.50214,2102.721739,15.18,18.738809,18.738809,0,1246.593333,31919.316
APPLE,35,2018,3.85783532,3.136407758,0.19115016,5007.715533,17965.50499,7699.50214,2102.721739,15.18,18.738809,18.738809,0,1246.593333,31919.316
APPLE,36,2008,4.195795195,3.356636156,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28716.85078,28716.85078,0,1246.593333,31919.316
APPLE,36,2009,4.192778402,3.356636156,0.024421191,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28688.42386,28688.42386,0,1246.593333,31919.316
APPLE,36,2010,4.177804189,3.356636156,0.071164613,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28717.63098,28717.63098,0,1246.593333,31919.316
APPLE,36,2011,4.185643152,3.356636156,0.008121634,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28252.40321,28252.40321,0,1246.593333,31919.316
APPLE,36,2012,4.156366739,3.356636156,0.080428779,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28195.29893,28195.29893,0,1246.593333,31919.316
APPLE,36,2013,4.195795195,3.356636156,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28657.87863,28643.85721,14.021418,1246.593333,31919.316
APPLE,36,2014,4.195795195,3.356636156,0.018237803,5007.715533,17965.50499,7699.50214,2102.721739,15.18,29193.38881,29179.36739,14.021418,1246.593333,31919.316
APPLE,36,2015,4.195795195,3.356636156,0.088586254,5007.715533,17965.50499,7699.50214,2102.721739,15.18,29071.16828,29030.95352,40.214761,1246.593333,31919.316
APPLE,36,2016,4.063136979,3.356636156,0.160283297,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28944.38724,28906.92675,37.460492,1246.593333,31919.316
APPLE,36,2017,4.195795195,3.356636156,0.101848685,5007.715533,17965.50499,7699.50214,2102.721739,15.18,29862.49577,29825.03528,37.460492,1246.593333,31919.316
APPLE,36,2018,4.18889874,3.356636156,0.017131105,5007.715533,17965.50499,7699.50214,2102.721739,15.18,30224.62329,30212.53287,12.090417,1246.593333,31919.316
APPLE,37-KID,2008,4.673352391,3.738681913,0.001467838,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3059.142534,2934.745826,124.396708,1246.593333,31919.316
APPLE,37-KID,2009,4.673352391,3.738681913,0.004599095,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3022.002984,2897.606276,124.396708,1246.593333,31919.316
APPLE,37-KID,2010,4.666300716,3.738681913,0.095066421,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3085.121567,3085.121567,0,1246.593333,31919.316
APPLE,37-KID,2011,4.665723006,3.738681913,0.006103508,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3167.820609,3065.692942,102.127667,1246.593333,31919.316
APPLE,37-KID,2012,4.61856097,3.738681913,0.062378568,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3448.153901,3334.244626,113.909275,1246.593333,31919.316
APPLE,37-KID,2013,4.673223897,3.738681913,0.000102796,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3419.550102,3356.917134,62.632968,1246.593333,31919.316
APPLE,37-KID,2014,4.673352391,3.738681913,0.034793125,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3196.489618,3196.489618,0,1246.593333,31919.316
APPLE,37-KID,2015,4.657199796,3.738681913,0.088712662,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3188.727527,3188.727527,0,1246.593333,31919.316
APPLE,37-KID,2016,4.576521686,3.738681913,0.088010292,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3028.553768,3028.553768,0,1246.593333,31919.316
APPLE,37-KID,2017,4.673352391,3.738681913,0.077585158,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3040.835557,3040.835557,0,1246.593333,31919.316
APPLE,37-KID,2018,4.66293417,3.738681913,0.008334577,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3028.278914,3028.278914,0,1246.593333,31919.316
APPLE,37-RID,2008,4.203971482,3.363177186,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,28146.18394,27983.52363,162.660315,1246.593333,31919.316
APPLE,37-RID,2009,4.203971482,3.363177186,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,26594.40812,26431.7478,162.660315,1246.593333,31919.316
APPLE,37-RID,2010,4.187249248,3.363177186,0.10685857,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25151.50282,25097.99363,53.50919,1246.593333,31919.316
APPLE,37-RID,2011,4.167729693,3.363177186,0.028993431,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25147.53371,25094.02452,53.50919,1246.593333,31919.316
APPLE,37-RID,2012,4.199179002,3.363177186,0.049602983,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25214.41193,25141.68792,72.724012,1246.593333,31919.316
APPLE,37-RID,2013,4.166538535,3.363177186,0.029946358,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25532.43384,25513.21901,19.214828,1246.593333,31919.316
APPLE,37-RID,2014,4.203971482,3.363177186,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25643.40706,25624.19223,19.214828,1246.593333,31919.316
APPLE,37-RID,2015,4.184583223,3.363177186,0.110736179,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25440.89353,25397.95142,42.942112,1246.593333,31919.316
APPLE,37-RID,2016,4.087270013,3.363177186,0.130372501,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25440.89351,25397.9514,42.942112,1246.593333,31919.316
APPLE,37-RID,2017,4.193060705,3.363177186,0.096212178,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25558.18478,25515.24267,42.942112,1246.593333,31919.316
APPLE,37-RID,2018,4.203971482,3.363177186,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25900.81242,25857.74315,43.069273,1246.593333,31919.316
APPLE,37-SVID,2008,3.918879643,3.135103714,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,4719.436723,4683.859769,35.576954,1246.593333,31919.316
APPLE,37-SVID,2009,3.918879643,3.135103714,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,4481.1812,4445.604246,35.576954,1246.593333,31919.316
APPLE,37-SVID,2010,3.89340376,3.135103714,0.103430863,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3602.691505,3602.691505,0,1246.593333,31919.316
APPLE,37-SVID,2011,3.890902764,3.135103714,0.022381503,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3602.691574,3602.691574,0,1246.593333,31919.316
APPLE,37-SVID,2012,3.903104042,3.135103714,0.039134766,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3437.280294,3437.280294,0,1246.593333,31919.316
APPLE,37-SVID,2013,3.885131746,3.135103714,0.026998318,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3286.320254,3279.478844,6.84141,1246.593333,31919.316
APPLE,37-SVID,2014,3.918879643,3.135103714,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3399.887244,3387.612907,12.274337,1246.593333,31919.316
APPLE,37-SVID,2015,3.902498649,3.135103714,0.08277266,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3466.253071,3447.814411,18.43866,1246.593333,31919.316
APPLE,37-SVID,2016,3.802220903,3.135103714,0.126696441,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3473.794127,3455.355467,18.43866,1246.593333,31919.316
APPLE,37-SVID,2017,3.91157363,3.135103714,0.084590916,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3459.96018,3441.52152,18.43866,1246.593333,31919.316
APPLE,37-SVID,2018,3.918879643,3.135103714,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3513.227304,3486.417737,26.809567,1246.593333,31919.316
APPLE,37-WIP,2008,3.891670028,3.113336023,0.114346385,5007.715533,17965.50499,7699.50214,2102.721739,15.18,11190.79487,11048.84124,141.953631,1246.593333,31919.316
APPLE,37-WIP,2009,3.891670028,3.113336023,0.084892808,5007.715533,17965.50499,7699.50214,2102.721739,15.18,11195.70101,11062.36949,133.331524,1246.593333,31919.316
APPLE,37-WIP,2010,3.847265724,3.113336023,0.308609713,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10741.4762,10675.10688,66.369311,1246.593333,31919.316
APPLE,37-WIP,2011,3.844781758,3.113336023,0.103470466,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10409.47418,10406.5788,2.895377,1246.593333,31919.316
APPLE,37-WIP,2012,3.835736885,3.113336023,0.35768915,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10397.94146,10395.04609,2.895378,1246.593333,31919.316
APPLE,37-WIP,2013,3.839955684,3.113336023,0.041371475,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10313.34623,10310.45085,2.895377,1246.593333,31919.316
APPLE,37-WIP,2014,3.87546039,3.113336023,0.176845193,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10449.84513,10446.94975,2.895377,1246.593333,31919.316
APPLE,37-WIP,2015,3.887067213,3.113336023,0.269593733,5007.715533,17965.50499,7699.50214,2102.721739,15.18,10445.60172,10429.89187,15.709845,1246.593333,31919.316
APPLE,37-WIP,2016,3.77732484,3.113336023,0.312224572,5007.715533,17965.50499,7699.50214,2102.721739,15.18,9996.571349,9990.078124,6.493225,1246.593333,31919.316
APPLE,37-WIP,2017,3.863227407,3.113336023,0.339446351,5007.715533,17965.50499,7699.50214,2102.721739,15.18,9996.571367,9990.078142,6.493225,1246.593333,31919.316
APPLE,37-WIP,2018,3.891531993,3.113336023,0.103005827,5007.715533,17965.50499,7699.50214,2102.721739,15.18,9611.105557,9604.612332,6.493225,1246.593333,31919.316
APPLE,38-YTID,2008,3.621346761,2.899354707,0.828270199,5007.715533,17965.50499,7699.50214,2102.721739,15.18,20852.4297,20843.94155,8.488153,1246.593333,31919.316
APPLE,38-YTID,2009,3.420684835,2.899354707,0.789893354,5007.715533,17965.50499,7699.50214,2102.721739,15.18,18911.99825,18861.33567,50.662584,1246.593333,31919.316
APPLE,38-YTID,2010,3.23292313,2.899354707,1.010134374,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19101.77514,19051.11256,50.662584,1246.593333,31919.316
APPLE,38-YTID,2011,3.338947487,2.899354707,1.034109902,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19125.10064,19074.43805,50.662584,1246.593333,31919.316
APPLE,38-YTID,2012,3.423102075,2.899354707,1.404544919,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19327.48954,19276.82696,50.66258,1246.593333,31919.316
APPLE,38-YTID,2013,3.232385545,2.899354707,0.576740961,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19313.05316,19268.53582,44.517334,1246.593333,31919.316
APPLE,38-YTID,2014,3.482014746,2.899354707,1.132118569,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19401.21086,19397.22344,3.98742,1246.593333,31919.316
APPLE,38-YTID,2015,3.474622399,2.899354707,1.177020769,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19758.88493,19695.36886,63.516072,1246.593333,31919.316
APPLE,38-YTID,2016,3.52642703,2.899354707,1.163930707,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19790.39746,19721.57209,68.825376,1246.593333,31919.316
APPLE,38-YTID,2017,3.394486537,2.899354707,1.349105191,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19790.39752,19721.57214,68.825376,1246.593333,31919.316
APPLE,38-YTID,2018,3.424898895,2.899354707,0.875062797,5007.715533,17965.50499,7699.50214,2102.721739,15.18,19921.51135,19897.95895,23.552402,1246.593333,31919.316
APPLE,39-EW,2008,3.712132599,2.969706079,0.020919952,5007.715533,17965.50499,7699.50214,2102.721739,15.18,371.748811,371.748811,0,1246.593333,31919.316
APPLE,39-EW,2009,3.712132599,2.969706079,0.071648915,5007.715533,17965.50499,7699.50214,2102.721739,15.18,361.176563,361.176563,0,1246.593333,31919.316
APPLE,39-EW,2010,3.666531788,2.969706079,0.119413224,5007.715533,17965.50499,7699.50214,2102.721739,15.18,261.198343,261.198343,0,1246.593333,31919.316
APPLE,39-EW,2011,3.59337831,2.969706079,0.144549769,5007.715533,17965.50499,7699.50214,2102.721739,15.18,265.950128,265.950128,0,1246.593333,31919.316
APPLE,39-EW,2012,3.664599991,2.969706079,0.085107444,5007.715533,17965.50499,7699.50214,2102.721739,15.18,295.834007,295.834007,0,1246.593333,31919.316
APPLE,39-EW,2013,3.701912898,2.969706079,0.008175761,5007.715533,17965.50499,7699.50214,2102.721739,15.18,295.833997,295.833997,0,1246.593333,31919.316
APPLE,39-EW,2014,3.712132599,2.969706079,0,5007.715533,17965.50499,7699.50214,2102.721739,15.18,290.541932,290.541932,0,1246.593333,31919.316
APPLE,39-EW,2015,3.712132599,2.969706079,0.152386829,5007.715533,17965.50499,7699.50214,2102.721739,15.18,195.950512,195.950512,0,1246.593333,31919.316
