,i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_factor,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
9,POTATO,18,2017.0,1.657261575,1.32580926,0.900430068,1082.164,3084.3638,1321.8702,176.76,30.5,1.013403,1.013403,0.0,-97.218,5391.18,15.0,0.17,0.19,189.8006481903689,275.66284618125064,0.9523809523809523,1,1.657261575,1,1,-4.88235294117647,31.36793442425,244.294911757001,0.22417857046770998,0.04834778880684794,0.5092315485078095,0.21824209221763263,30.21861629744226,5.193548760697217,1.3540033739465518
10,VEGETABLE,18,2017.0,1.8499906416666665,1.568635017,0.8858703846666667,789.426,1844.7848999999999,790.6221,106.32,32.0,184.358941,175.37357766666665,8.985363333333334,-22.593,3402.24,15.0,0.17,0.3,113.28787508144534,172.6291429812501,0.9523809523809522,1,1.8499906416666665,1,1,-4.88235294117647,31.36793442425,141.261208557001,0.23144110627258338,0.13456039997330463,0.44379894562787847,0.1901995481262337,31.115614030481673,0.01900704414931316,1805.6647051900127
0,APPLE,2,2017.0,2.2284750703333334,1.909540162,0.9020365743333333,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25.283257000000003,3.423296,21.859961,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1213.166208964998,0.9619927253754357,1,2.2284750703333334,1,1,-4.88235294117647,31.3379078697501,1181.82830109525,0.18537848479523666,0.04981994343987206,0.5353611002056243,0.2294404715592667,15.025163163445436,2.6556012366178945,0.26397173668155255
1,GRAPE,2,2017.0,1.1317658526666667,0.959543122,0.9014586153333332,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,12.375714333333335,6.253580333333333,6.122134,81.80524,3543.98,15.0,0.17,0.11,979.0,64.82875220999979,0.9817073594630896,1,1.1317658526666667,1,1,-4.88235294117647,31.3379078697501,33.4908443402494,0.3803494149070723,0.008731560350682122,0.42764331731957195,0.1832757074226737,3.61705901873091,1.4537126903850586,0.10490281204282316
2,PASTURE,2,2017.0,1.5143438263333333,1.327344935,0.9019901046666666,235.939,257.6728,110.4312,225.17,2.5,4137.910492666667,41.546622,4096.363870666667,-41.118,562.925,15.0,0.17,0.51,263.23842610590003,31.337907869750097,0.9523809523809522,1,1.5143438263333333,1,1,-4.88235294117647,31.3379078697501,0.0,0.3309270567755922,0.21330751897501488,0.3190357969745751,0.1367296272748179,2.3973056521796856,0.047194795132212926,797.0939731783063
3,VEGETABLE,2,2017.0,1.8123122706666666,1.524368012,0.9017094139999999,789.426,1844.7848999999999,790.6221,106.32,32.0,60.094211,35.380551,24.71366,-22.593,3402.24,15.0,0.17,0.3,113.26933025821877,172.60088420300022,0.9523809523809522,1,1.8123122706666666,1,1,-4.88235294117647,31.3379078697501,141.262976333251,0.23504150425276504,0.12107833421574252,0.45071611307204473,0.19316404845944773,31.21328999166769,0.09421372022536716,364.2711548258687
0,BEAN,22,2017.0,0.964248194,0.872617359,5.019037870999999,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,224.27232,52.999812999999996,171.27250700000002,0.58632,1032.23032,15.0,0.17,0.17,998.5573718686364,52.30538614550005,0.9523809523809522,1,0.964248194,1,1,-4.88235294117647,52.3053861455003,0.0,0.4323653557010359,0.01104716842893528,0.38961123310902024,0.1669762427610087,1.100483751052846,0.11098818294276756,11.905130188203234
1,CANEBERRY,22,2017.0,1.8386383430000002,1.954189895,5.0277496290000006,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,323.5660463333333,323.5660463333333,0.0,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4660.41809006004,0.5736395573568958,1,1.8386383430000002,1,1,-4.88235294117647,52.3053861455003,4608.11270391454,0.5957203642590686,0.047144202509341857,0.2499948032708519,0.10714062996073752,4.5405715797605035,0.02809599212874073,27.33946730491904
2,CORN,22,2017.0,1.1925770260000002,1.156391017,5.019833998666667,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,1484.7670406666668,593.219514,891.5475266666666,154.906,1262.59,15.0,0.17,0.45,180.37,137.01734461000015,0.8914791463499631,1,1.1925770260000002,1,1,-4.88235294117647,52.3053861455003,84.7119584644998,0.40737749908092913,0.03284303566033182,0.3918456256811174,0.16793383957762173,6.972633559199944,0.003746036955591825,15166.812812862494
3,HAY,22,2017.0,2.024579282,2.137838119,5.029446792666667,576.123,414.4266,177.6114,212.19999999999996,6.0,5743.096623999999,1691.737032,4051.3595920000002,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,74.67031076999979,0.9413522535579645,1,2.024579282,1,1,-4.88235294117647,52.3053861455003,22.3649246244995,0.296682430009448,0.43342040050349506,0.1889280186409399,0.0809691508461171,5.367372655499042,0.001159036112963383,79029.33087786313
4,VEGETABLE,22,2017.0,1.6218184750000002,1.596001493,5.0247770056666665,789.426,1844.7848999999999,790.6221,106.32,32.0,127.39991100000002,112.210148,15.189763,-22.593,3402.24,15.0,0.17,0.3,113.17557159316407,172.4580138562501,0.9523809523809522,1,1.6218184750000002,1,1,-4.88235294117647,52.3053861455003,120.15262771075,0.24950562202418716,0.06688923083780784,0.47852360299660357,0.20508154414140156,31.593027488620365,0.029706166445242845,1155.1219163330109
0,APPLE,23,2017.0,2.355638477,2.105787171,2.170276635,5007.715533,17965.50499,7699.50214,2102.721739,15.18,15.517033,11.547512,3.969521,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1211.2587578649982,0.962052483895954,1,2.355638477,1,1,-4.88235294117647,31.3496860574999,1179.9090718075,0.18183501287702405,0.0677523493303603,0.5252888464255923,0.2251237913670234,14.96682628367835,0.7872612811235088,0.890160287229049
1,BEAN,23,2017.0,1.1259743713333334,0.926955044,2.1669759753333335,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,622.6137843333332,508.5083716666666,114.10541266666667,0.58632,1032.23032,15.0,0.17,0.17,1000.8729966804544,52.426680778500135,0.9523809523809522,1,1.1259743713333334,1,1,-4.88235294117647,31.3496860574999,21.0769947210001,0.42542852071335574,0.027053985900135174,0.3832622453705563,0.16425524801595273,1.0973071240227028,0.011567858601613,114.25338159510977
2,BLUEBERRY,23,2017.0,1.8776780043333332,1.725486577,2.1702718116666664,4254.082,12661.36348,5426.298636,4131.7,6.140473171,354.4071633333333,351.5926533333333,2.81451,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,3000.683714555698,0.8817259133642525,1,1.8776780043333332,1,1,-4.88235294117647,31.3496860574999,2969.3340284982,0.27953642514131133,0.023520268071252536,0.48786031470496766,0.20908299208246858,6.112001806428902,0.025856368171294813,31.61725887320785
3,CANEBERRY,23,2017.0,2.2274454515,2.0481992,2.1515394255,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,5.693855,5.693855,0.0,4687.997667,10930.7,15.0,0.17,0.11,2384.88,4654.585983432541,0.5741731102517629,1,2.2274454515,1,1,-4.88235294117647,31.3496860574999,4623.23629737504,0.542058153563083,0.13269873463513898,0.2276701782692035,0.09757293353257453,4.454405783763697,1.596617597551938,0.48068633657728554
4,CORN,23,2017.0,1.4460292279999998,1.23223993,2.1672051496666667,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,705.7322863333334,602.5431593333334,103.189127,154.906,1262.59,15.0,0.17,0.45,180.37,133.21556158000013,0.894490244988476,1,1.4460292279999998,1,1,-4.88235294117647,31.3496860574999,101.8658755225,0.3793001116868248,0.09569467710643492,0.3675036478447181,0.15750156336202203,6.881639833661608,0.003688071448161384,15293.480719297255
5,GRAIN,23,2017.0,1.1962942213333332,1.174361166,2.1701532673333332,132.625,165.6221,70.9809,250.25891880000003,1.796407186,914.3126636666666,379.972203,534.3404606666667,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,62.39450677291048,0.8612119709341256,1,1.1962942213333332,1,1,-4.88235294117647,31.3496860574999,31.0448207154106,0.4108516153018444,0.09069196695910092,0.3489194924173383,0.14953692532171642,1.776524959269849,0.006925714372239016,2026.4377238555376
6,HAY,23,2017.0,2.4907775869999997,2.238962086,2.1707842416666665,576.123,414.4266,177.6114,212.19999999999996,6.0,22138.88248666667,5231.810796666667,16907.07169,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,67.67733619499988,0.9468446935320453,1,2.4907775869999997,1,1,-4.88235294117647,31.3496860574999,36.3276501374998,0.14457666249818796,0.7224708158893094,0.09306676512875188,0.039885756483750805,4.642794517173247,0.0003747811971669084,241777.34118171115
7,PASTURE,23,2017.0,1.5300480766666666,1.459197748,2.169855181,235.939,257.6728,110.4312,225.17,2.5,19866.672366666666,1172.5228909999998,18694.14947666667,-41.118,562.925,15.0,0.17,0.51,263.33736288299997,31.34968605750002,0.9523809523809522,1,1.5300480766666666,1,1,-4.88235294117647,31.3496860574999,0.0,0.32657834805548525,0.22366525557106184,0.3148294774614171,0.13492691891203587,2.3909816957757832,0.00167227806704329,22496.464710563418
8,VEGETABLE,23,2017.0,1.8841424476666664,1.6684282139999997,2.1691184636666665,789.426,1844.7848999999999,790.6221,106.32,32.0,359.1403683333333,305.39612733333337,53.744240999999995,-22.593,3402.24,15.0,0.17,0.3,113.30468417346094,172.6547568357502,0.9523809523809522,1,1.8841424476666664,1,1,-4.88235294117647,31.3496860574999,141.30507077825,0.2279611271786803,0.14758988969177766,0.43711428819067943,0.18733469493886268,31.019982978124418,0.01091478586332914,3144.474197536818
0,BLUEBERRY,24,2017.0,1.7422517956666665,1.730470009,4.295741825666666,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506431999999998,11.506431999999998,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,3002.7151076856994,0.8816458445566392,1,1.7422517956666665,1,1,-4.88235294117647,31.2037529729999,2971.5113547127,0.2819546985176432,0.015269511677726352,0.4919430528166167,0.21083273698801386,6.122443480077226,0.7900719433191011,1.0350151041582032
1,CANEBERRY,24,2017.0,2.111873559,2.094053512,4.295846042666667,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,1516.4845736666666,1516.2233273333334,0.2612463333333333,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4656.31956182004,0.5740145130541795,1,2.111873559,1,1,-4.88235294117647,31.2037529729999,4625.11580884704,0.5621902611443667,0.10057289612814778,0.23606578991749233,0.1011710528099933,4.487567057204604,0.005995758624092521,128.0351096997683
2,HAY,24,2017.0,2.3212067526666664,2.285896039,4.297170354333334,576.123,414.4266,177.6114,212.19999999999996,6.0,2533.5744966666666,449.346565,2084.227931666667,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,70.22089870999973,0.9448469221567706,1,2.3212067526666664,1,1,-4.88235294117647,31.2037529729999,39.0171457369999,0.19217359422972988,0.6317992620041484,0.12321900063628528,0.052808143129836546,4.917489755563706,0.004363634812086502,20847.666360126706
3,PASTURE,24,2017.0,1.3354706306666666,1.4857834829999998,4.294769398,235.939,257.6728,110.4312,225.17,2.5,4823.199108333334,108.93126,4714.267848333333,-41.118,562.925,15.0,0.17,0.51,262.11152497319995,31.203752973000025,0.9523809523809522,1,1.3354706306666666,1,1,-4.88235294117647,31.2037529729999,0.0,0.3723279572898257,0.11463019948238438,0.3591292902594529,0.15391255296833695,2.453984666725702,0.01800019859979119,2088.8549937464945
0,HAY,25,2017.0,2.475694645,2.410289398,4.041636301666666,576.123,414.4266,177.6114,212.19999999999996,6.0,2313.679248,76.99143566666667,2236.687812333333,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,67.90358032499974,0.9466669962888786,1,2.475694645,1,1,-4.88235294117647,31.2777144125002,36.6258659124995,0.1483825319767707,0.715213008719497,0.09548312151261268,0.040921337791119713,4.667233284634638,0.02546756397964415,3559.250694500769
1,PASTURE,25,2017.0,1.4340858833333332,1.56471362,4.039157397,235.939,257.6728,110.4312,225.17,2.5,4601.863028666667,131.34632866666666,4470.5167,-41.118,562.925,15.0,0.17,0.51,262.73280106500005,31.277714412500018,0.9523809523809524,1,1.4340858833333332,1,1,-4.88235294117647,31.2777144125002,0.0,0.3514244723802845,0.164471251936649,0.33887299297814655,0.14523128270491995,2.426152799033858,0.014928352650812247,2519.381443958887
2,VEGETABLE,25,2017.0,1.8768639086666667,1.780047327,4.037800743666668,789.426,1844.7848999999999,790.6221,106.32,32.0,51.766797,17.776635,33.990162,-22.593,3402.24,15.0,0.17,0.3,113.30110176754688,172.64929793150017,0.9523809523809522,1,1.8768639086666667,1,1,-4.88235294117647,31.2777144125002,141.371583519,0.22872001468880093,0.14474864306912244,0.4385719395694537,0.18795940267262304,31.04094099960259,0.18751205350918967,183.0339284097391
0,BEAN,26,2017.0,1.078540871333333,0.930660588,2.523231362,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,385.24686399999996,241.69892033333335,143.54794366666667,0.58632,1032.23032,15.0,0.17,0.17,1000.1938352031817,52.39110565350006,0.9523809523809522,1,1.078540871333333,1,1,-4.88235294117647,31.2687299037499,21.1223757497502,0.42800013039914453,0.02113142632529516,0.38560791029289215,0.1652605329826681,1.0985265754888023,0.024337522621383507,54.30165561376716
1,BLUEBERRY,26,2017.0,1.7894348613333333,1.694865131,2.527297998,4254.082,12661.36348,5426.298636,4131.7,6.140473171,262.88816066666664,256.17136466666665,6.7167959999999995,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,3002.007361700698,0.8816737408689166,1,1.7894348613333333,1,1,-4.88235294117647,31.2687299037499,2970.73863179695,0.2812040679853257,0.0178227336676353,0.49068123879642217,0.21029195955061677,6.119223749886944,0.035487608471533476,23.040623957390878
2,CANEBERRY,26,2017.0,2.1709010813333336,2.023785183,2.5274442930000003,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,28.106201999999996,19.098752666666666,9.007449333333334,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4655.43414898504,0.5740955154451575,1,2.1709010813333336,1,1,-4.88235294117647,31.2687299037499,4624.16541908129,0.5523774686550255,0.11622894362015172,0.23197551141548542,0.09941807630933748,4.471530380171473,0.4759949117920977,1.6125547162255636
3,CORN,26,2017.0,1.3646277629999999,1.234673036,2.5234960479999997,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,897.7067023333334,874.1073063333333,23.599396000000002,154.906,1262.59,15.0,0.17,0.45,180.37,134.4365835550001,0.8935231678098194,1,1.3646277629999999,1,1,-4.88235294117647,31.2687299037499,103.16785365125,0.3906387981010547,0.06992712471735885,0.37760385402711044,0.16183022315447593,6.919960855129383,0.0025422762241216145,22238.248064929237
4,GRAIN,26,2017.0,1.1049102169999998,1.140486631,2.527087518,132.625,165.6221,70.9809,250.25891880000003,1.796407186,1062.381257,366.67847600000005,695.7027810000001,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,63.765266837910474,0.8581629030340304,1,1.1049102169999998,1,1,-4.88235294117647,31.2687299037499,32.4965369341606,0.42696513692292765,0.058644644468363476,0.36007315302609627,0.15431706558261268,1.7880113582130115,0.007176802347592446,1969.2858436289596
5,GRAPE,26,2017.0,1.093744733,1.065188639,2.524571259333333,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,11.430852999999999,10.795424000000002,0.635429,81.80524,3543.98,15.0,0.17,0.11,979.0,65.3990690050003,0.9815464339513765,1,1.093744733,1,1,-4.88235294117647,31.2687299037499,34.1303391012496,0.3810544947378081,0.0071518022400871295,0.42825559211547337,0.18353811090663144,3.618119111902597,0.8421076458793179,0.1811678309173219
6,HAY,26,2017.0,2.3707465683333333,2.207948873,2.5281547183333335,576.123,414.4266,177.6114,212.19999999999996,6.0,13241.460196666667,1554.7422483333332,11686.717946666666,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,69.47780147499975,0.9454305674874334,1,2.3707465683333333,1,1,-4.88235294117647,31.2687299037499,38.2090715712498,0.17718511414683713,0.6603300804291298,0.11373936379682317,0.04874544162720993,4.837517343736807,0.0012611635889019095,72050.14007653754
7,PASTURE,26,2017.0,1.4221065383333336,1.436256318,2.5267055813333332,235.939,257.6728,110.4312,225.17,2.5,12317.974656666667,820.2145233333334,11497.760133333335,-41.118,562.925,15.0,0.17,0.51,262.65733119149996,31.268729903749925,0.9523809523809526,1,1.4221065383333336,1,1,-4.88235294117647,31.2687299037499,0.0,0.3542217832228986,0.15780410263583228,0.34158187989888833,0.1463922342423807,2.4299695517222664,0.002390574975138098,15732.177612892932
8,VEGETABLE,26,2017.0,1.8054527716666666,1.649275221,2.5260424946666666,789.426,1844.7848999999999,790.6221,106.32,32.0,179.37805466666669,178.13626999999997,1.2417846666666665,-22.593,3402.24,15.0,0.17,0.3,113.2659540985547,172.59573957875014,0.9523809523809522,1,1.8054527716666666,1,1,-4.88235294117647,31.2687299037499,141.327009675001,0.23567000561709514,0.11872464375403823,0.4519237454402067,0.19368160518866004,31.230210506590442,0.01871226636402196,1834.0459926131618
0,APPLE,27,2017.0,2.6580161095,2.446568218,2.5730966750000004,5007.715533,17965.50499,7699.50214,2102.721739,15.18,11.210344,1.103647,10.106697,1246.593333,31919.316,15.0,0.17,0.11,2102.721739,1206.723093377499,0.9621945816930302,1,2.6580161095,1,1,-4.88235294117647,31.4526391720001,1175.2704542055,0.16981881025370832,0.12884656597672256,0.4909342366113719,0.21040038715819717,14.760911636928196,8.237152903880581,0.08501452289583482
1,BEAN,27,2017.0,1.286008469666667,1.105847547,2.667570510333333,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,553.4677466666667,447.58221899999995,105.88552766666668,0.58632,1032.23032,15.0,0.17,0.17,1003.1643939974998,52.546706352250034,0.9523809523809522,1,1.286008469666667,1,1,-4.88235294117647,31.4526391720001,21.0940671802498,0.4122719837200015,0.05727702199752975,0.37131569599772807,0.15913529828474063,1.0907237950709474,0.013142508105703972,100.58975119251186
2,BLUEBERRY,27,2017.0,2.0479021176666667,1.938346673,2.672570349666666,4254.082,12661.36348,5426.298636,4131.7,6.140473171,270.39629399999995,261.85418599999997,8.542107999999999,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2998.1303528556978,0.8818265559349618,1,2.0479021176666667,1,1,-4.88235294117647,31.4526391720001,2966.6777136837,0.27515446885625827,0.038585832691904146,0.48038178887075744,0.20587790958108024,6.092693770918826,0.03471744801860487,23.539165623851325
